   Pos X,   Pos Y,  Result
128.265,14.59,        E.Insuffi.
127.966,14.59,        E.Insuffi.
127.366,14.59,        E.Insuffi.
127.666,14.59,        E.Insuffi.
57.666,14.59,        E.Insuffi.
57.366,14.59,        E.Insuffi.
57.966,14.59,        E.Insuffi.
58.266,14.59,        E.Insuffi.
58.565,14.59,        E.Insuffi.
16.582,103.922,        E.Insuffi.
16.282,103.922,        E.Insuffi.
15.982,103.922,        W.Insuffi.
15.383,103.922,        E.Insuffi.
15.682,103.922,        E.Insuffi.
158.687,107.272,        E.Insuffi.
158.687,106.873,        E.Insuffi.
158.687,106.474,        E.Insuffi.
200.671,17.14,        E.Insuffi.
200.671,17.539,        E.Insuffi.
200.671,17.94,        E.Insuffi.
88.687,107.272,        W.Insuffi.
88.687,106.873,        W.Insuffi.
88.687,106.474,        W.Insuffi.
130.671,17.14,        E.Insuffi.
130.671,17.539,        E.Insuffi.
130.671,17.94,        E.Insuffi.
60.671,17.94,        W.Insuffi.
60.671,17.539,        W.Insuffi.
60.671,17.14,        E.Insuffi.
18.687,106.474,        E.Insuffi.
18.687,106.873,        E.Insuffi.
18.687,107.272,        E.Insuffi.
154.973,107.394,        E.Insuffi.
155.774,107.394,        E.Insuffi.
156.175,107.394,        E.Insuffi.
156.574,107.394,        E.Insuffi.
198.557,18.062,        E.Insuffi.
198.159,18.062,        E.Insuffi.
197.76,18.062,        E.Insuffi.
196.96,18.062,        E.Insuffi.
84.974,107.394,        E.Insuffi.
85.774,107.394,        E.Insuffi.
86.175,107.394,        E.Insuffi.
86.574,107.394,        E.Insuffi.
128.557,18.062,        E.Insuffi.
128.159,18.062,        E.Insuffi.
127.76,18.062,        E.Insuffi.
126.96,18.062,        E.Insuffi.
56.957,18.062,        E.Insuffi.
57.758,18.062,        E.Insuffi.
58.159,18.062,        E.Insuffi.
58.558,18.062,        E.Insuffi.
16.574,107.394,        E.Insuffi.
16.175,107.394,        E.Insuffi.
15.774,107.394,        E.Insuffi.
14.974,107.394,        E.Insuffi.
154.783,103.922,        E.Insuffi.
155.083,103.922,        E.Insuffi.
197.066,14.59,        E.Insuffi.
196.767,14.59,        E.Insuffi.
84.783,103.922,        E.Insuffi.
85.083,103.922,        E.Insuffi.
127.067,14.59,        E.Insuffi.
126.767,14.59,        E.Insuffi.
56.767,14.59,        E.Insuffi.
57.067,14.59,        E.Insuffi.
15.083,103.922,        E.Insuffi.
14.781,103.922,        E.Insuffi.
158.687,104.849,        E.Insuffi.
200.671,15.514,        E.Insuffi.
88.687,104.849,        E.Insuffi.
130.671,15.514,        E.Insuffi.
60.671,15.514,        E.Insuffi.
18.687,104.849,        E.Insuffi.
158.687,108.072,        E.Insuffi.
158.687,107.673,        E.Insuffi.
200.671,18.339,        E.Insuffi.
200.671,18.74,        E.Insuffi.
88.687,108.072,        W.Insuffi.
88.687,107.673,        W.Insuffi.
130.671,18.339,        E.Insuffi.
130.671,18.74,        E.Insuffi.
60.671,18.74,        W.Insuffi.
60.671,18.339,        W.Insuffi.
18.687,107.673,        E.Insuffi.
18.687,108.072,        E.Insuffi.
155.375,107.394,        E.Insuffi.
197.358,18.062,        E.Insuffi.
85.375,107.394,        E.Insuffi.
127.359,18.062,        E.Insuffi.
57.359,18.062,        E.Insuffi.
15.375,107.394,        E.Insuffi.
158.687,100.495,        E.Insuffi.
158.687,100.297,        E.Insuffi.
158.687,100.096,        E.Insuffi.
158.687,99.896,        E.Insuffi.
158.687,101.496,        E.Insuffi.
158.687,101.295,        E.Insuffi.
158.687,101.097,        E.Insuffi.
158.687,100.896,        E.Insuffi.
200.671,11.562,        E.Insuffi.
200.671,11.763,        E.Insuffi.
200.671,11.963,        E.Insuffi.
200.671,12.162,        E.Insuffi.
200.671,10.561,        E.Insuffi.
200.671,10.762,        E.Insuffi.
200.671,10.963,        E.Insuffi.
200.671,11.163,        E.Insuffi.
88.687,100.495,        E.Insuffi.
88.687,100.297,        W.Insuffi.
88.687,100.096,        E.Insuffi.
88.687,99.896,        E.Insuffi.
88.687,101.496,        E.Insuffi.
88.687,101.295,        E.Insuffi.
88.687,101.097,        E.Insuffi.
88.687,100.896,        E.Insuffi.
130.671,11.562,        E.Insuffi.
130.671,11.763,        E.Insuffi.
130.671,11.963,        E.Insuffi.
130.671,12.162,        E.Insuffi.
130.671,10.561,        E.Insuffi.
130.671,10.762,        E.Insuffi.
130.671,10.963,        E.Insuffi.
130.671,11.163,        E.Insuffi.
60.671,11.163,        E.Insuffi.
60.671,10.963,        E.Insuffi.
60.671,10.762,        E.Insuffi.
60.671,10.561,        E.Insuffi.
60.671,12.162,        E.Insuffi.
60.671,11.963,        E.Insuffi.
60.671,11.763,        E.Insuffi.
60.671,11.562,        E.Insuffi.
18.687,100.896,        E.Insuffi.
18.687,101.097,        E.Insuffi.
18.687,101.295,        E.Insuffi.
18.687,101.496,        E.Insuffi.
18.687,99.896,        E.Insuffi.
18.687,100.096,        E.Insuffi.
18.687,100.297,        E.Insuffi.
18.687,100.495,        E.Insuffi.
155.817,100.747,        E.Insuffi.
156.017,100.747,        E.Insuffi.
156.218,100.747,        E.Insuffi.
155.017,100.747,        E.Insuffi.
155.217,100.747,        E.Insuffi.
155.418,100.747,        E.Insuffi.
197.402,11.412,        E.Insuffi.
197.201,11.412,        E.Insuffi.
197.003,11.412,        E.Insuffi.
198.202,11.412,        E.Insuffi.
198.001,11.412,        E.Insuffi.
197.803,11.412,        E.Insuffi.
85.817,100.747,        E.Insuffi.
86.018,100.747,        E.Insuffi.
86.218,100.747,        E.Insuffi.
85.017,100.747,        E.Insuffi.
85.217,100.747,        E.Insuffi.
85.418,100.747,        E.Insuffi.
127.402,11.412,        E.Insuffi.
127.201,11.412,        E.Insuffi.
127,11.412,        E.Insuffi.
128.202,11.412,        E.Insuffi.
128.001,11.412,        E.Insuffi.
127.801,11.412,        E.Insuffi.
57.801,11.412,        E.Insuffi.
58.001,11.412,        E.Insuffi.
58.202,11.412,        E.Insuffi.
57.001,11.412,        E.Insuffi.
57.201,11.412,        E.Insuffi.
57.402,11.412,        E.Insuffi.
15.418,100.747,        E.Insuffi.
15.218,100.747,        W.Insuffi.
15.017,100.747,        E.Insuffi.
16.218,100.747,        W.Insuffi.
16.018,100.747,        E.Insuffi.
15.817,100.747,        E.Insuffi.
156.419,100.747,        E.Insuffi.
154.819,100.747,        E.Insuffi.
196.802,11.412,        E.Insuffi.
198.402,11.412,        E.Insuffi.
86.419,100.747,        E.Insuffi.
84.819,100.747,        E.Insuffi.
126.802,11.412,        E.Insuffi.
128.403,11.412,        E.Insuffi.
58.403,11.412,        E.Insuffi.
56.802,11.412,        E.Insuffi.
14.819,100.747,        E.Insuffi.
16.419,100.747,        E.Insuffi.
158.687,100.696,        E.Insuffi.
200.671,11.361,        E.Insuffi.
88.687,100.696,        E.Insuffi.
130.671,11.361,        E.Insuffi.
60.671,11.361,        E.Insuffi.
18.687,100.696,        E.Insuffi.
155.619,100.747,        E.Insuffi.
197.602,11.412,        E.Insuffi.
85.619,100.747,        E.Insuffi.
127.602,11.412,        E.Insuffi.
57.602,11.412,        E.Insuffi.
15.619,100.747,        W.Insuffi.
151.095,35.321,        W.Insuffi.
151.494,35.321,        W.Insuffi.
151.895,35.321,        W.Insuffi.
152.294,35.321,        W.Insuffi.
152.695,35.321,        W.Insuffi.
151.095,35.723,        W.Insuffi.
151.494,35.723,        W.Insuffi.
151.895,35.723,        W.Insuffi.
152.294,35.723,        W.Insuffi.
152.695,35.723,        W.Insuffi.
151.095,36.121,        W.Insuffi.
151.494,36.121,        W.Insuffi.
151.895,36.121,        W.Insuffi.
152.294,36.121,        W.Insuffi.
152.695,36.121,        W.Insuffi.
151.095,36.523,        W.Insuffi.
151.494,36.523,        W.Insuffi.
151.895,36.523,        W.Insuffi.
152.294,36.523,        W.Insuffi.
152.695,36.523,        W.Insuffi.
151.095,36.921,        W.Insuffi.
151.494,36.921,        W.Insuffi.
151.895,36.921,        E.Insuffi.
152.294,36.921,        W.Insuffi.
152.695,36.921,        W.Insuffi.
153.094,36.921,        W.Insuffi.
153.495,36.921,        E.Insuffi.
153.894,36.921,        W.Insuffi.
154.295,36.921,        W.Insuffi.
154.694,36.921,        W.Insuffi.
155.093,36.921,        W.Insuffi.
155.494,36.921,        W.Insuffi.
155.893,36.921,        W.Insuffi.
156.294,36.921,        W.Insuffi.
156.693,36.921,        E.Insuffi.
157.094,36.921,        W.Insuffi.
157.493,36.921,        E.Insuffi.
157.894,36.921,        W.Insuffi.
151.095,37.32,        W.Insuffi.
151.494,37.32,        W.Insuffi.
151.895,37.32,        W.Insuffi.
152.294,37.32,        W.Insuffi.
152.695,37.32,        W.Insuffi.
153.094,37.32,        E.Insuffi.
153.495,37.32,        W.Insuffi.
153.894,37.32,        W.Insuffi.
154.295,37.32,        W.Insuffi.
154.694,37.32,        E.Insuffi.
155.093,37.32,        W.Insuffi.
155.494,37.32,        E.Insuffi.
155.893,37.32,        E.Insuffi.
156.294,37.32,        W.Insuffi.
156.693,37.32,        W.Insuffi.
157.094,37.32,        W.Insuffi.
157.493,37.32,        W.Insuffi.
157.894,37.32,        W.Insuffi.
151.095,37.722,        W.Insuffi.
151.494,37.722,        W.Insuffi.
151.895,37.722,        W.Insuffi.
152.294,37.722,        W.Insuffi.
152.695,37.722,        W.Insuffi.
153.094,37.722,        W.Insuffi.
153.495,37.722,        W.Insuffi.
153.894,37.722,        W.Insuffi.
154.295,37.722,        E.Insuffi.
154.694,37.722,        W.Insuffi.
155.093,37.722,        E.Insuffi.
155.494,37.722,        W.Insuffi.
155.893,37.722,        W.Insuffi.
156.294,37.722,        W.Insuffi.
156.693,37.722,        W.Insuffi.
157.094,37.722,        W.Insuffi.
157.493,37.722,        E.Insuffi.
157.894,37.722,        W.Insuffi.
151.095,38.12,        W.Insuffi.
151.494,38.12,        W.Insuffi.
151.895,38.12,        W.Insuffi.
152.294,38.12,        W.Insuffi.
152.695,38.12,        W.Insuffi.
153.094,38.12,        W.Insuffi.
153.495,38.12,        W.Insuffi.
153.894,38.12,        W.Insuffi.
154.295,38.12,        W.Insuffi.
154.694,38.12,        W.Insuffi.
155.093,38.12,        W.Insuffi.
155.494,38.12,        W.Insuffi.
155.893,38.12,        E.Insuffi.
156.294,38.12,        W.Insuffi.
156.693,38.12,        E.Insuffi.
157.094,38.12,        E.Insuffi.
157.493,38.12,        E.Insuffi.
157.894,38.12,        W.Insuffi.
151.095,38.522,        W.Insuffi.
151.494,38.522,        W.Insuffi.
151.895,38.522,        W.Insuffi.
152.294,38.522,        W.Insuffi.
152.695,38.522,        W.Insuffi.
153.094,38.522,        W.Insuffi.
153.495,38.522,        W.Insuffi.
153.894,38.522,        W.Insuffi.
154.295,38.522,        W.Insuffi.
154.694,38.522,        W.Insuffi.
155.093,38.522,        W.Insuffi.
155.494,38.522,        W.Insuffi.
155.893,38.522,        W.Insuffi.
156.294,38.522,        W.Insuffi.
156.693,38.522,        W.Insuffi.
157.094,38.522,        W.Insuffi.
157.493,38.522,        W.Insuffi.
157.894,38.522,        W.Insuffi.
151.095,29.721,        W.Insuffi.
151.494,29.721,        W.Insuffi.
151.895,29.721,        W.Insuffi.
152.294,29.721,        W.Insuffi.
152.695,29.721,        W.Insuffi.
153.094,29.721,        W.Insuffi.
153.495,29.721,        W.Insuffi.
153.894,29.721,        W.Insuffi.
154.295,29.721,        W.Insuffi.
154.694,29.721,        W.Insuffi.
155.093,29.721,        W.Insuffi.
155.494,29.721,        W.Insuffi.
155.893,29.721,        W.Insuffi.
156.294,29.721,        W.Insuffi.
156.693,29.721,        W.Insuffi.
157.094,29.721,        W.Insuffi.
157.493,29.721,        W.Insuffi.
157.894,29.721,        W.Insuffi.
151.095,30.122,        W.Insuffi.
151.494,30.122,        W.Insuffi.
151.895,30.122,        W.Insuffi.
152.294,30.122,        W.Insuffi.
152.695,30.122,        W.Insuffi.
153.094,30.122,        W.Insuffi.
153.495,30.122,        W.Insuffi.
153.894,30.122,        W.Insuffi.
154.295,30.122,        W.Insuffi.
154.694,30.122,        W.Insuffi.
155.093,30.122,        W.Insuffi.
155.494,30.122,        W.Insuffi.
155.893,30.122,        W.Insuffi.
156.294,30.122,        W.Insuffi.
156.693,30.122,        W.Insuffi.
157.094,30.122,        W.Insuffi.
157.493,30.122,        E.Insuffi.
157.894,30.122,        W.Insuffi.
151.095,30.521,        W.Insuffi.
151.494,30.521,        W.Insuffi.
151.895,30.521,        W.Insuffi.
152.294,30.521,        W.Insuffi.
152.695,30.521,        W.Insuffi.
153.094,30.521,        W.Insuffi.
153.495,30.521,        W.Insuffi.
153.894,30.521,        W.Insuffi.
154.295,30.521,        W.Insuffi.
154.694,30.521,        W.Insuffi.
155.093,30.521,        E.Insuffi.
155.494,30.521,        W.Insuffi.
155.893,30.521,        W.Insuffi.
156.294,30.521,        W.Insuffi.
156.693,30.521,        W.Insuffi.
157.094,30.521,        W.Insuffi.
157.493,30.521,        E.Insuffi.
157.894,30.521,        W.Insuffi.
151.095,30.922,        W.Insuffi.
151.494,30.922,        W.Insuffi.
151.895,30.922,        W.Insuffi.
152.294,30.922,        W.Insuffi.
152.695,30.922,        W.Insuffi.
153.094,30.922,        E.Insuffi.
153.495,30.922,        W.Insuffi.
153.894,30.922,        W.Insuffi.
154.295,30.922,        W.Insuffi.
154.694,30.922,        W.Insuffi.
155.093,30.922,        W.Insuffi.
155.494,30.922,        W.Insuffi.
155.893,30.922,        W.Insuffi.
156.294,30.922,        W.Insuffi.
156.693,30.922,        W.Insuffi.
157.094,30.922,        W.Insuffi.
157.493,30.922,        W.Insuffi.
157.894,30.922,        W.Insuffi.
151.095,31.321,        W.Insuffi.
151.494,31.321,        W.Insuffi.
151.895,31.321,        W.Insuffi.
152.294,31.321,        W.Insuffi.
152.695,31.321,        W.Insuffi.
153.094,31.321,        W.Insuffi.
153.495,31.321,        W.Insuffi.
153.894,31.321,        W.Insuffi.
154.295,31.321,        W.Insuffi.
154.694,31.321,        W.Insuffi.
155.093,31.321,        W.Insuffi.
155.494,31.321,        W.Insuffi.
155.893,31.321,        W.Insuffi.
156.294,31.321,        E.Insuffi.
156.693,31.321,        E.Insuffi.
157.094,31.321,        W.Insuffi.
157.493,31.321,        E.Insuffi.
157.894,31.321,        W.Insuffi.
151.095,31.722,        W.Insuffi.
151.494,31.722,        W.Insuffi.
151.895,31.722,        W.Insuffi.
152.294,31.722,        W.Insuffi.
152.695,31.722,        W.Insuffi.
151.095,32.121,        W.Insuffi.
151.494,32.121,        W.Insuffi.
151.895,32.121,        W.Insuffi.
152.294,32.121,        W.Insuffi.
152.695,32.121,        W.Insuffi.
151.095,32.522,        W.Insuffi.
151.494,32.522,        W.Insuffi.
151.895,32.522,        W.Insuffi.
152.294,32.522,        W.Insuffi.
152.695,32.522,        W.Insuffi.
151.095,32.921,        W.Insuffi.
151.494,32.921,        W.Insuffi.
151.895,32.921,        W.Insuffi.
152.294,32.921,        W.Insuffi.
152.695,32.921,        W.Insuffi.
151.095,33.322,        W.Insuffi.
151.494,33.322,        W.Insuffi.
151.895,33.322,        W.Insuffi.
152.294,33.322,        W.Insuffi.
152.695,33.322,        W.Insuffi.
151.095,33.721,        W.Insuffi.
151.494,33.721,        W.Insuffi.
151.895,33.721,        W.Insuffi.
152.294,33.721,        W.Insuffi.
152.695,33.721,        W.Insuffi.
151.095,34.122,        W.Insuffi.
151.494,34.122,        W.Insuffi.
151.895,34.122,        W.Insuffi.
152.294,34.122,        W.Insuffi.
152.695,34.122,        W.Insuffi.
151.095,34.521,        W.Insuffi.
151.494,34.521,        W.Insuffi.
151.895,34.521,        W.Insuffi.
152.294,34.521,        W.Insuffi.
152.695,34.521,        W.Insuffi.
151.095,34.922,        W.Insuffi.
151.494,34.922,        W.Insuffi.
151.895,34.922,        W.Insuffi.
152.294,34.922,        W.Insuffi.
152.695,34.922,        W.Insuffi.
158.293,35.321,        W.Insuffi.
158.695,35.321,        W.Insuffi.
159.093,35.321,        W.Insuffi.
159.495,35.321,        W.Insuffi.
159.893,35.321,        W.Insuffi.
158.293,35.723,        W.Insuffi.
158.695,35.723,        W.Insuffi.
159.093,35.723,        W.Insuffi.
159.495,35.723,        W.Insuffi.
159.893,35.723,        W.Insuffi.
158.293,36.121,        W.Insuffi.
158.695,36.121,        W.Insuffi.
159.093,36.121,        W.Insuffi.
159.495,36.121,        W.Insuffi.
159.893,36.121,        W.Insuffi.
158.293,36.523,        W.Insuffi.
158.695,36.523,        W.Insuffi.
159.093,36.523,        W.Insuffi.
159.495,36.523,        W.Insuffi.
159.893,36.523,        W.Insuffi.
158.293,36.921,        E.Insuffi.
158.695,36.921,        W.Insuffi.
159.093,36.921,        W.Insuffi.
159.495,36.921,        W.Insuffi.
159.893,36.921,        W.Insuffi.
158.293,37.32,        W.Insuffi.
158.695,37.32,        W.Insuffi.
159.093,37.32,        W.Insuffi.
159.495,37.32,        W.Insuffi.
159.893,37.32,        W.Insuffi.
158.293,37.722,        W.Insuffi.
158.695,37.722,        W.Insuffi.
159.093,37.722,        E.Insuffi.
159.495,37.722,        W.Insuffi.
159.893,37.722,        W.Insuffi.
158.293,38.12,        W.Insuffi.
158.695,38.12,        W.Insuffi.
159.093,38.12,        W.Insuffi.
159.495,38.12,        W.Insuffi.
159.893,38.12,        W.Insuffi.
158.293,38.522,        W.Insuffi.
158.695,38.522,        W.Insuffi.
159.093,38.522,        W.Insuffi.
159.495,38.522,        W.Insuffi.
159.893,38.522,        W.Insuffi.
158.293,29.721,        E.Insuffi.
158.695,29.721,        W.Insuffi.
159.093,29.721,        W.Insuffi.
159.495,29.721,        W.Insuffi.
159.893,29.721,        W.Insuffi.
158.293,30.122,        W.Insuffi.
158.695,30.122,        W.Insuffi.
159.093,30.122,        W.Insuffi.
159.495,30.122,        W.Insuffi.
159.893,30.122,        W.Insuffi.
158.293,30.521,        W.Insuffi.
158.695,30.521,        W.Insuffi.
159.093,30.521,        W.Insuffi.
159.495,30.521,        W.Insuffi.
159.893,30.521,        W.Insuffi.
158.293,30.922,        W.Insuffi.
158.695,30.922,        W.Insuffi.
159.093,30.922,        W.Insuffi.
159.495,30.922,        W.Insuffi.
